craftsman,category,equipmentLevel,craftLevel,equipmentName,materialName,quantity
裁縫職人,頭,Lv41,Lv41,巨商のターバン,人魚の涙,1
裁縫職人,頭,Lv41,Lv41,巨商のターバン,さとりそう,30
裁縫職人,頭,Lv41,Lv41,巨商のターバン,麻の糸,30
裁縫職人,頭,Lv41,Lv41,巨商のターバン,あまつゆのいと,5
裁縫職人,からだ上,Lv41,Lv41,巨商のころも,天竜草,5
裁縫職人,からだ上,Lv41,Lv41,巨商のころも,ガマのあぶら,30
裁縫職人,からだ上,Lv41,Lv41,巨商のころも,しおかぜ草,30
裁縫職人,からだ上,Lv41,Lv41,巨商のころも,シルク草,30
裁縫職人,からだ上,Lv41,Lv41,巨商のころも,あまつゆのいと,5
裁縫職人,からだ下,Lv41,Lv41,巨商の前かけ,天竜草,5
裁縫職人,からだ下,Lv41,Lv41,巨商の前かけ,幻獣の皮,1
裁縫職人,からだ下,Lv41,Lv41,巨商の前かけ,ブルーアイ,15
裁縫職人,からだ下,Lv41,Lv41,巨商の前かけ,妖精の綿花,15
裁縫職人,からだ下,Lv41,Lv41,巨商の前かけ,あまつゆのいと,5
裁縫職人,足,Lv41,Lv41,巨商のサンダル,天竜草,5
裁縫職人,足,Lv41,Lv41,巨商のサンダル,やわらかウール,5
裁縫職人,足,Lv41,Lv41,巨商のサンダル,サバンナウッド,20
裁縫職人,足,Lv41,Lv41,巨商のサンダル,かがやきそう,20
裁縫職人,足,Lv41,Lv41,巨商のサンダル,あまつゆのいと,5
裁縫職人,頭,Lv41,Lv41,フォーチュンローブ,天竜草,5
裁縫職人,頭,Lv41,Lv41,フォーチュンローブ,人魚の涙,1
裁縫職人,頭,Lv41,Lv41,フォーチュンローブ,ときのすいしょう,1
裁縫職人,頭,Lv41,Lv41,フォーチュンローブ,おうごんのかけら,20
裁縫職人,頭,Lv41,Lv41,フォーチュンローブ,あまつゆのいと,5
裁縫職人,からだ上,Lv41,Lv41,フォーチュンボトム,天竜草,5
裁縫職人,からだ上,Lv41,Lv41,フォーチュンボトム,ほしのカケラ,30
裁縫職人,からだ上,Lv41,Lv41,フォーチュンボトム,ふしぎな海草,30
裁縫職人,からだ上,Lv41,Lv41,フォーチュンボトム,ゴールドストーン,10
裁縫職人,からだ上,Lv41,Lv41,フォーチュンボトム,あまつゆのいと,5
裁縫職人,腕,Lv41,Lv41,フォーチュングラブ,天竜草,5
裁縫職人,腕,Lv41,Lv41,フォーチュングラブ,あやかしそう,30
裁縫職人,腕,Lv41,Lv41,フォーチュングラブ,けものの皮,30
裁縫職人,腕,Lv41,Lv41,フォーチュングラブ,妖精の綿花,10
裁縫職人,腕,Lv41,Lv41,フォーチュングラブ,あまつゆのいと,5
裁縫職人,足,Lv41,Lv41,フォーチュンブーツ,天竜草,5
裁縫職人,足,Lv41,Lv41,フォーチュンブーツ,ドラゴンの皮,1
裁縫職人,足,Lv41,Lv41,フォーチュンブーツ,ふしぎなドロドロ,20
裁縫職人,足,Lv41,Lv41,フォーチュンブーツ,シャークスキン,20
裁縫職人,足,Lv41,Lv41,フォーチュンブーツ,あまつゆのいと,5
裁縫職人,からだ上,Lv42,Lv42,武神の道着上,天竜草,5
裁縫職人,からだ上,Lv42,Lv42,武神の道着上,烈風石,1
裁縫職人,からだ上,Lv42,Lv42,武神の道着上,よるのとばり,10
裁縫職人,からだ上,Lv42,Lv42,武神の道着上,シルク草,10
裁縫職人,からだ上,Lv42,Lv42,武神の道着上,あまつゆのいと,5
裁縫職人,からだ下,Lv42,Lv42,武神の道着下,天竜草,5
裁縫職人,からだ下,Lv42,Lv42,武神の道着下,幻獣の皮,1
裁縫職人,からだ下,Lv42,Lv42,武神の道着下,サンドフルーツ,10
裁縫職人,からだ下,Lv42,Lv42,武神の道着下,かがやきそう,20
裁縫職人,からだ下,Lv42,Lv42,武神の道着下,あまつゆのいと,5
裁縫職人,腕,Lv42,Lv42,武神の腕帯,天竜草,5
裁縫職人,腕,Lv42,Lv42,武神の腕帯,ぶどうエキス,10
裁縫職人,腕,Lv42,Lv42,武神の腕帯,げんこつダケ,20
裁縫職人,腕,Lv42,Lv42,武神の腕帯,シャークスキン,20
裁縫職人,腕,Lv42,Lv42,武神の腕帯,あまつゆのいと,5
裁縫職人,足,Lv42,Lv42,武神の脚帯,天竜草,5
裁縫職人,足,Lv42,Lv42,武神の脚帯,ホカホカストーン,30
裁縫職人,足,Lv42,Lv42,武神の脚帯,まじゅうの皮,1
裁縫職人,足,Lv42,Lv42,武神の脚帯,まじゅうのホネ,5
裁縫職人,足,Lv42,Lv42,武神の脚帯,あまつゆのいと,5
裁縫職人,頭,Lv42,Lv42,ヴァンガードハット,天竜草,5
裁縫職人,頭,Lv42,Lv42,ヴァンガードハット,しおかぜ草,30
裁縫職人,頭,Lv42,Lv42,ヴァンガードハット,かぜきりのはね,1
裁縫職人,頭,Lv42,Lv42,ヴァンガードハット,シルク草,30
裁縫職人,頭,Lv42,Lv42,ヴァンガードハット,あまつゆのいと,5
裁縫職人,からだ上,Lv42,Lv42,ヴァンガードコート,天竜草,5
裁縫職人,からだ上,Lv42,Lv42,ヴァンガードコート,人魚の涙,1
裁縫職人,からだ上,Lv42,Lv42,ヴァンガードコート,よるのとばり,10
裁縫職人,からだ上,Lv42,Lv42,ヴァンガードコート,おうごんのかけら,10
裁縫職人,からだ上,Lv42,Lv42,ヴァンガードコート,あまつゆのいと,5
裁縫職人,腕,Lv42,Lv42,ヴァンガードグラブ,天竜草,5
裁縫職人,腕,Lv42,Lv42,ヴァンガードグラブ,いかずちのたま,10
裁縫職人,腕,Lv42,Lv42,ヴァンガードグラブ,コットン草,30
裁縫職人,腕,Lv42,Lv42,ヴァンガードグラブ,ふしぎな海草,30
裁縫職人,腕,Lv42,Lv42,ヴァンガードグラブ,あまつゆのいと,5
裁縫職人,足,Lv42,Lv42,ヴァンガードブーツ,天竜草,5
裁縫職人,足,Lv42,Lv42,ヴァンガードブーツ,幻獣のホネ,1
裁縫職人,足,Lv42,Lv42,ヴァンガードブーツ,幻獣の皮,1
裁縫職人,足,Lv42,Lv42,ヴァンガードブーツ,シャークスキン,20
裁縫職人,足,Lv42,Lv42,ヴァンガードブーツ,あまつゆのいと,5
裁縫職人,頭,Lv42,Lv42,賢哲のターバン,天竜草,5
裁縫職人,頭,Lv42,Lv42,賢哲のターバン,人魚の涙,1
裁縫職人,頭,Lv42,Lv42,賢哲のターバン,レッドアイ,10
裁縫職人,頭,Lv42,Lv42,賢哲のターバン,さとりそう,30
裁縫職人,頭,Lv42,Lv42,賢哲のターバン,あまつゆのいと,5
裁縫職人,からだ上,Lv42,Lv42,賢哲のころも,天竜草,5
裁縫職人,からだ上,Lv42,Lv42,賢哲のころも,幻獣の皮,1
裁縫職人,からだ上,Lv42,Lv42,賢哲のころも,よるのとばり,20
裁縫職人,からだ上,Lv42,Lv42,賢哲のころも,ふしぎな海草,20
裁縫職人,からだ上,Lv42,Lv42,賢哲のころも,あまつゆのいと,5
裁縫職人,からだ下,Lv42,Lv42,賢哲のころも下,天竜草,5
裁縫職人,からだ下,Lv42,Lv42,賢哲のころも下,にじいろの布きれ,5
裁縫職人,からだ下,Lv42,Lv42,賢哲のころも下,かがやきそう,30
裁縫職人,からだ下,Lv42,Lv42,賢哲のころも下,麻の糸,30
裁縫職人,からだ下,Lv42,Lv42,賢哲のころも下,あまつゆのいと,5
裁縫職人,腕,Lv42,Lv42,賢哲のうでわ,天竜草,5
裁縫職人,腕,Lv42,Lv42,賢哲のうでわ,せいれいせき,1
裁縫職人,腕,Lv42,Lv42,賢哲のうでわ,グリーンアイ,10
裁縫職人,腕,Lv42,Lv42,賢哲のうでわ,黄金の飾りこて,1
裁縫職人,腕,Lv42,Lv42,賢哲のうでわ,あまつゆのいと,5
裁縫職人,足,Lv42,Lv42,賢哲のくつ,天竜草,5
裁縫職人,足,Lv42,Lv42,賢哲のくつ,サンドフルーツ,10
裁縫職人,足,Lv42,Lv42,賢哲のくつ,まじゅうの皮,1
裁縫職人,足,Lv42,Lv42,賢哲のくつ,しおかぜ草,30
裁縫職人,足,Lv42,Lv42,賢哲のくつ,あまつゆのいと,5
裁縫職人,頭,Lv43,Lv43,トライバルヘッド,うつろい草,5
裁縫職人,頭,Lv43,Lv43,トライバルヘッド,幻獣のホネ,1
裁縫職人,頭,Lv43,Lv43,トライバルヘッド,まじゅうのツノ,1
裁縫職人,頭,Lv43,Lv43,トライバルヘッド,するどいキバ,30
裁縫職人,頭,Lv43,Lv43,トライバルヘッド,あまつゆのいと,5
裁縫職人,からだ上,Lv43,Lv43,トライバルトップ,うつろい草,5
裁縫職人,からだ上,Lv43,Lv43,トライバルトップ,ふさふさの毛皮,30
裁縫職人,からだ上,Lv43,Lv43,トライバルトップ,まじゅうの皮,1
裁縫職人,からだ上,Lv43,Lv43,トライバルトップ,妖精の綿花,10
裁縫職人,からだ上,Lv43,Lv43,トライバルトップ,あまつゆのいと,5
裁縫職人,からだ下,Lv43,Lv43,トライバルボトム,うつろい草,5
裁縫職人,からだ下,Lv43,Lv43,トライバルボトム,炎魔の焼け石,1
裁縫職人,からだ下,Lv43,Lv43,トライバルボトム,ふさふさの毛皮,30
裁縫職人,からだ下,Lv43,Lv43,トライバルボトム,けものの皮,30
裁縫職人,からだ下,Lv43,Lv43,トライバルボトム,あまつゆのいと,5
裁縫職人,腕,Lv43,Lv43,トライバルグローブ,うつろい草,5
裁縫職人,腕,Lv43,Lv43,トライバルグローブ,しおかぜ草,20
裁縫職人,腕,Lv43,Lv43,トライバルグローブ,シャークスキン,20
裁縫職人,腕,Lv43,Lv43,トライバルグローブ,かがやきそう,20
裁縫職人,腕,Lv43,Lv43,トライバルグローブ,あまつゆのいと,5
裁縫職人,足,Lv43,Lv43,トライバルブーツ,うつろい草,5
裁縫職人,足,Lv43,Lv43,トライバルブーツ,けものの皮,30
裁縫職人,足,Lv43,Lv43,トライバルブーツ,まじゅうのホネ,5
裁縫職人,足,Lv43,Lv43,トライバルブーツ,シルク草,30
裁縫職人,足,Lv43,Lv43,トライバルブーツ,あまつゆのいと,5
裁縫職人,頭,Lv43,Lv43,クルーガーハット,うつろい草,5
裁縫職人,頭,Lv43,Lv43,クルーガーハット,炎魔の焼け石,1
裁縫職人,頭,Lv43,Lv43,クルーガーハット,あやかしそう,30
裁縫職人,頭,Lv43,Lv43,クルーガーハット,麻の糸,30
裁縫職人,頭,Lv43,Lv43,クルーガーハット,あまつゆのいと,5
裁縫職人,からだ上,Lv43,Lv43,クルーガースーツ上,うつろい草,5
裁縫職人,からだ上,Lv43,Lv43,クルーガースーツ上,いかずちのたま,10
裁縫職人,からだ上,Lv43,Lv43,クルーガースーツ上,まりょくの土,30
裁縫職人,からだ上,Lv43,Lv43,クルーガースーツ上,コットン草,30
裁縫職人,からだ上,Lv43,Lv43,クルーガースーツ上,あまつゆのいと,5
裁縫職人,からだ下,Lv43,Lv43,クルーガースーツ下,うつろい草,5
裁縫職人,からだ下,Lv43,Lv43,クルーガースーツ下,氷のけっしょう,30
裁縫職人,からだ下,Lv43,Lv43,クルーガースーツ下,けものの皮,30
裁縫職人,からだ下,Lv43,Lv43,クルーガースーツ下,かがやきそう,30
裁縫職人,からだ下,Lv43,Lv43,クルーガースーツ下,あまつゆのいと,5
裁縫職人,腕,Lv43,Lv43,クルーガーグローブ,うつろい草,5
裁縫職人,腕,Lv43,Lv43,クルーガーグローブ,ひかりの石,30
裁縫職人,腕,Lv43,Lv43,クルーガーグローブ,ふさふさの毛皮,30
裁縫職人,腕,Lv43,Lv43,クルーガーグローブ,シルク草,30
裁縫職人,腕,Lv43,Lv43,クルーガーグローブ,あまつゆのいと,5
裁縫職人,足,Lv43,Lv43,クルーガーブーツ,うつろい草,5
裁縫職人,足,Lv43,Lv43,クルーガーブーツ,げんませき,1
裁縫職人,足,Lv43,Lv43,クルーガーブーツ,ふしぎな海草,30
裁縫職人,足,Lv43,Lv43,クルーガーブーツ,かがやきそう,30
裁縫職人,足,Lv43,Lv43,クルーガーブーツ,あまつゆのいと,5
裁縫職人,頭,Lv43,Lv43,エトワールハット,うつろい草,5
裁縫職人,頭,Lv43,Lv43,エトワールハット,ほしのカケラ,30
裁縫職人,頭,Lv43,Lv43,エトワールハット,うるわしキノコ,30
裁縫職人,頭,Lv43,Lv43,エトワールハット,シルク草,30
裁縫職人,頭,Lv43,Lv43,エトワールハット,あまつゆのいと,5
裁縫職人,からだ上,Lv43,Lv43,エトワールコート上,うつろい草,5
裁縫職人,からだ上,Lv43,Lv43,エトワールコート上,大地の羽毛,1
裁縫職人,からだ上,Lv43,Lv43,エトワールコート上,ふさふさの毛皮,30
裁縫職人,からだ上,Lv43,Lv43,エトワールコート上,かがやきそう,30
裁縫職人,からだ上,Lv43,Lv43,エトワールコート上,あまつゆのいと,5
裁縫職人,からだ下,Lv43,Lv43,エトワールコート下,うつろい草,5
裁縫職人,からだ下,Lv43,Lv43,エトワールコート下,幻獣の皮,1
裁縫職人,からだ下,Lv43,Lv43,エトワールコート下,おうごんのかけら,30
裁縫職人,からだ下,Lv43,Lv43,エトワールコート下,コットン草,30
裁縫職人,からだ下,Lv43,Lv43,エトワールコート下,あまつゆのいと,5
裁縫職人,腕,Lv43,Lv43,エトワールグローブ,うつろい草,5
裁縫職人,腕,Lv43,Lv43,エトワールグローブ,さくらの花びら,30
裁縫職人,腕,Lv43,Lv43,エトワールグローブ,よるのとばり,20
裁縫職人,腕,Lv43,Lv43,エトワールグローブ,麻の糸,30
裁縫職人,腕,Lv43,Lv43,エトワールグローブ,あまつゆのいと,5
裁縫職人,足,Lv43,Lv43,エトワールブーツ,うつろい草,5
裁縫職人,足,Lv43,Lv43,エトワールブーツ,まりょくの土,30
裁縫職人,足,Lv43,Lv43,エトワールブーツ,暗黒の樹木,30
裁縫職人,足,Lv43,Lv43,エトワールブーツ,コットン草,30
裁縫職人,足,Lv43,Lv43,エトワールブーツ,あまつゆのいと,5
裁縫職人,頭,Lv44,Lv44,族長のバンダナ,うつろい草,5
裁縫職人,頭,Lv44,Lv44,族長のバンダナ,かぜきりのはね,1
裁縫職人,頭,Lv44,Lv44,族長のバンダナ,こうもりのはね,30
裁縫職人,頭,Lv44,Lv44,族長のバンダナ,きれいな枝,30
裁縫職人,頭,Lv44,Lv44,族長のバンダナ,あまつゆのいと,5
裁縫職人,からだ上,Lv44,Lv44,族長のケープ上,うつろい草,5
裁縫職人,からだ上,Lv44,Lv44,族長のケープ上,神秘の鋼線,1
裁縫職人,からだ上,Lv44,Lv44,族長のケープ上,かがやきそう,30
裁縫職人,からだ上,Lv44,Lv44,族長のケープ上,さとりそう,30
裁縫職人,からだ上,Lv44,Lv44,族長のケープ上,あまつゆのいと,5
裁縫職人,からだ下,Lv44,Lv44,族長のケープ下,うつろい草,5
裁縫職人,からだ下,Lv44,Lv44,族長のケープ下,激震のキバ,1
裁縫職人,からだ下,Lv44,Lv44,族長のケープ下,妖精の綿花,10
裁縫職人,からだ下,Lv44,Lv44,族長のケープ下,しおかぜ草,30
裁縫職人,からだ下,Lv44,Lv44,族長のケープ下,あまつゆのいと,5
裁縫職人,腕,Lv44,Lv44,族長のアーム,うつろい草,5
裁縫職人,腕,Lv44,Lv44,族長のアーム,大地の羽毛,2
裁縫職人,腕,Lv44,Lv44,族長のアーム,まじゅうのホネ,5
裁縫職人,腕,Lv44,Lv44,族長のアーム,シルク草,30
裁縫職人,腕,Lv44,Lv44,族長のアーム,あまつゆのいと,5
裁縫職人,足,Lv44,Lv44,族長のブーツ,うつろい草,5
裁縫職人,足,Lv44,Lv44,族長のブーツ,せいれいせき,2
裁縫職人,足,Lv44,Lv44,族長のブーツ,きれいな枝,30
裁縫職人,足,Lv44,Lv44,族長のブーツ,ホワイトウッド,20
裁縫職人,足,Lv44,Lv44,族長のブーツ,あまつゆのいと,5
裁縫職人,頭,Lv44,Lv44,カテドラルミトル,うつろい草,5
裁縫職人,頭,Lv44,Lv44,カテドラルミトル,激震のキバ,1
裁縫職人,頭,Lv44,Lv44,カテドラルミトル,あやかしそう,30
裁縫職人,頭,Lv44,Lv44,カテドラルミトル,シルク草,30
裁縫職人,頭,Lv44,Lv44,カテドラルミトル,あまつゆのいと,5
裁縫職人,からだ上,Lv44,Lv44,カテドラルローブ,うつろい草,5
裁縫職人,からだ上,Lv44,Lv44,カテドラルローブ,グリーンオーブ,3
裁縫職人,からだ上,Lv44,Lv44,カテドラルローブ,サバンナの水,30
裁縫職人,からだ上,Lv44,Lv44,カテドラルローブ,みがきずな,20
裁縫職人,からだ上,Lv44,Lv44,カテドラルローブ,あまつゆのいと,5
裁縫職人,腕,Lv44,Lv44,カテドラルグローブ,うつろい草,5
裁縫職人,腕,Lv44,Lv44,カテドラルグローブ,ナイトメアリーフ,1
裁縫職人,腕,Lv44,Lv44,カテドラルグローブ,まりょくの土,30
裁縫職人,腕,Lv44,Lv44,カテドラルグローブ,かがやきそう,30
裁縫職人,腕,Lv44,Lv44,カテドラルグローブ,あまつゆのいと,5
裁縫職人,足,Lv44,Lv44,カテドラルシューズ,うつろい草,5
裁縫職人,足,Lv44,Lv44,カテドラルシューズ,天竜草,2
裁縫職人,足,Lv44,Lv44,カテドラルシューズ,サバンナウッド,20
裁縫職人,足,Lv44,Lv44,カテドラルシューズ,みかわしそう,20
裁縫職人,足,Lv44,Lv44,カテドラルシューズ,あまつゆのいと,5
裁縫職人,頭,Lv44,Lv44,ポールスターハット,うつろい草,5
裁縫職人,頭,Lv44,Lv44,ポールスターハット,かがやきそう,20
裁縫職人,頭,Lv44,Lv44,ポールスターハット,よるのとばり,20
裁縫職人,頭,Lv44,Lv44,ポールスターハット,ブルーアイ,20
裁縫職人,頭,Lv44,Lv44,ポールスターハット,あまつゆのいと,5
裁縫職人,からだ上,Lv44,Lv44,ポールスタートップ,うつろい草,5
裁縫職人,からだ上,Lv44,Lv44,ポールスタートップ,神秘の鋼線,1
裁縫職人,からだ上,Lv44,Lv44,ポールスタートップ,きれいな枝,30
裁縫職人,からだ上,Lv44,Lv44,ポールスタートップ,ホワイトウッド,30
裁縫職人,からだ上,Lv44,Lv44,ポールスタートップ,あまつゆのいと,5
裁縫職人,からだ下,Lv44,Lv44,ポールスターボトム,うつろい草,5
裁縫職人,からだ下,Lv44,Lv44,ポールスターボトム,神秘の鋼線,1
裁縫職人,からだ下,Lv44,Lv44,ポールスターボトム,きれいな枝,30
裁縫職人,からだ下,Lv44,Lv44,ポールスターボトム,ホワイトウッド,30
裁縫職人,からだ下,Lv44,Lv44,ポールスターボトム,あまつゆのいと,5
裁縫職人,足,Lv44,Lv44,ポールスターのくつ,うつろい草,5
裁縫職人,足,Lv44,Lv44,ポールスターのくつ,ほしのカケラ,20
裁縫職人,足,Lv44,Lv44,ポールスターのくつ,けものの皮,30
裁縫職人,足,Lv44,Lv44,ポールスターのくつ,青い宝石,30
裁縫職人,足,Lv44,Lv44,ポールスターのくつ,あまつゆのいと,5
裁縫職人,頭,Lv45,Lv45,大怪傑のはちまき,うつろい草,5
裁縫職人,頭,Lv45,Lv45,大怪傑のはちまき,大地の羽毛,1
裁縫職人,頭,Lv45,Lv45,大怪傑のはちまき,まじゅうの皮,5
裁縫職人,頭,Lv45,Lv45,大怪傑のはちまき,よるのとばり,20
裁縫職人,頭,Lv45,Lv45,大怪傑のはちまき,あまつゆのいと,5
裁縫職人,からだ上,Lv45,Lv45,大怪傑の装束上,うつろい草,5
裁縫職人,からだ上,Lv45,Lv45,大怪傑の装束上,宵闇のジェル,1
裁縫職人,からだ上,Lv45,Lv45,大怪傑の装束上,ゆめみの花,30
裁縫職人,からだ上,Lv45,Lv45,大怪傑の装束上,暗黒の樹木,30
裁縫職人,からだ上,Lv45,Lv45,大怪傑の装束上,あまつゆのいと,5
裁縫職人,からだ下,Lv45,Lv45,大怪傑の装束下,うつろい草,5
裁縫職人,からだ下,Lv45,Lv45,大怪傑の装束下,ナイトメアリーフ,1
裁縫職人,からだ下,Lv45,Lv45,大怪傑の装束下,やわらかウール,5
裁縫職人,からだ下,Lv45,Lv45,大怪傑の装束下,よるのとばり,20
裁縫職人,からだ下,Lv45,Lv45,大怪傑の装束下,あまつゆのいと,5
裁縫職人,腕,Lv45,Lv45,大怪傑のグローブ,うつろい草,5
裁縫職人,腕,Lv45,Lv45,大怪傑のグローブ,幻獣のホネ,5
裁縫職人,腕,Lv45,Lv45,大怪傑のグローブ,ふさふさの毛皮,20
裁縫職人,腕,Lv45,Lv45,大怪傑のグローブ,暗黒の樹木,20
裁縫職人,腕,Lv45,Lv45,大怪傑のグローブ,あまつゆのいと,5
裁縫職人,足,Lv45,Lv45,大怪傑のブーツ,うつろい草,5
裁縫職人,足,Lv45,Lv45,大怪傑のブーツ,まじゅうの皮,5
裁縫職人,足,Lv45,Lv45,大怪傑のブーツ,あやかしそう,20
裁縫職人,足,Lv45,Lv45,大怪傑のブーツ,かがやきそう,30
裁縫職人,足,Lv45,Lv45,大怪傑のブーツ,あまつゆのいと,5
裁縫職人,頭,Lv45,Lv45,タンブラーバンダナ,うつろい草,5
裁縫職人,頭,Lv45,Lv45,タンブラーバンダナ,神秘の鋼線,1
裁縫職人,頭,Lv45,Lv45,タンブラーバンダナ,よるのとばり,30
裁縫職人,頭,Lv45,Lv45,タンブラーバンダナ,レッドアイ,30
裁縫職人,頭,Lv45,Lv45,タンブラーバンダナ,あまつゆのいと,5
裁縫職人,からだ上,Lv45,Lv45,タンブラーシャツ,うつろい草,5
裁縫職人,からだ上,Lv45,Lv45,タンブラーシャツ,大地の羽毛,1
裁縫職人,からだ上,Lv45,Lv45,タンブラーシャツ,やわらかウール,5
裁縫職人,からだ上,Lv45,Lv45,タンブラーシャツ,天竜草,10
裁縫職人,からだ上,Lv45,Lv45,タンブラーシャツ,あまつゆのいと,5
裁縫職人,からだ下,Lv45,Lv45,タンブラーボトム,うつろい草,5
裁縫職人,からだ下,Lv45,Lv45,タンブラーボトム,とこしえの虹,1
裁縫職人,からだ下,Lv45,Lv45,タンブラーボトム,やわらかウール,5
裁縫職人,からだ下,Lv45,Lv45,タンブラーボトム,よるのとばり,15
裁縫職人,からだ下,Lv45,Lv45,タンブラーボトム,あまつゆのいと,5
裁縫職人,腕,Lv45,Lv45,タンブラーリスト,うつろい草,5
裁縫職人,腕,Lv45,Lv45,タンブラーリスト,かぜきりのはね,1
裁縫職人,腕,Lv45,Lv45,タンブラーリスト,かがみ石,20
裁縫職人,腕,Lv45,Lv45,タンブラーリスト,おうごんのかけら,30
裁縫職人,腕,Lv45,Lv45,タンブラーリスト,あまつゆのいと,5
裁縫職人,足,Lv45,Lv45,タンブラークロッグ,うつろい草,5
裁縫職人,足,Lv45,Lv45,タンブラークロッグ,激震のキバ,1
裁縫職人,足,Lv45,Lv45,タンブラークロッグ,巨竜樹の枝,10
裁縫職人,足,Lv45,Lv45,タンブラークロッグ,みかわしそう,30
裁縫職人,足,Lv45,Lv45,タンブラークロッグ,あまつゆのいと,5
裁縫職人,頭,Lv45,Lv45,ソポスの額冠,うつろい草,5
裁縫職人,頭,Lv45,Lv45,ソポスの額冠,人魚の涙,1
裁縫職人,頭,Lv45,Lv45,ソポスの額冠,黄金の飾りかぶと,1
裁縫職人,頭,Lv45,Lv45,ソポスの額冠,炎の樹木,20
裁縫職人,頭,Lv45,Lv45,ソポスの額冠,あまつゆのいと,5
裁縫職人,からだ上,Lv45,Lv45,ソポスのころも上,うつろい草,5
裁縫職人,からだ上,Lv45,Lv45,ソポスのころも上,とこしえの虹,1
裁縫職人,からだ上,Lv45,Lv45,ソポスのころも上,赤い宝石,20
裁縫職人,からだ上,Lv45,Lv45,ソポスのころも上,あやかしそう,30
裁縫職人,からだ上,Lv45,Lv45,ソポスのころも上,あまつゆのいと,5
裁縫職人,からだ下,Lv45,Lv45,ソポスのころも下,うつろい草,5
裁縫職人,からだ下,Lv45,Lv45,ソポスのころも下,宵闇のジェル,1
裁縫職人,からだ下,Lv45,Lv45,ソポスのころも下,よごれたほうたい,20
裁縫職人,からだ下,Lv45,Lv45,ソポスのころも下,サバンナウッド,30
裁縫職人,からだ下,Lv45,Lv45,ソポスのころも下,あまつゆのいと,5
裁縫職人,腕,Lv45,Lv45,ソポスのうでわ,うつろい草,5
裁縫職人,腕,Lv45,Lv45,ソポスのうでわ,激震のキバ,1
裁縫職人,腕,Lv45,Lv45,ソポスのうでわ,大きなホネ,15
裁縫職人,腕,Lv45,Lv45,ソポスのうでわ,おうごんのかけら,20
裁縫職人,腕,Lv45,Lv45,ソポスのうでわ,あまつゆのいと,5
裁縫職人,足,Lv45,Lv45,ソポスのサンダル,うつろい草,5
裁縫職人,足,Lv45,Lv45,ソポスのサンダル,神秘の鋼線,1
裁縫職人,足,Lv45,Lv45,ソポスのサンダル,巨竜樹の枝,10
裁縫職人,足,Lv45,Lv45,ソポスのサンダル,サンドフルーツ,10
裁縫職人,足,Lv45,Lv45,ソポスのサンダル,あまつゆのいと,5
裁縫職人,頭,Lv60,Lv60,神技のフード,マゴニア草,10
裁縫職人,頭,Lv60,Lv60,神技のフード,水竜のうろこ,2
裁縫職人,頭,Lv60,Lv60,神技のフード,天竜草,5
裁縫職人,頭,Lv60,Lv60,神技のフード,けものの皮,20
裁縫職人,頭,Lv60,Lv60,神技のフード,あまつゆのいと,5
裁縫職人,からだ上,Lv60,Lv60,神技のベスト,マゴニア草,10
裁縫職人,からだ上,Lv60,Lv60,神技のベスト,暗夜の魔石,2
裁縫職人,からだ上,Lv60,Lv60,神技のベスト,よごれたほうたい,5
裁縫職人,からだ上,Lv60,Lv60,神技のベスト,赤い宝石,20
裁縫職人,からだ上,Lv60,Lv60,神技のベスト,あまつゆのいと,5
裁縫職人,からだ下,Lv60,Lv60,神技のボトム,マゴニア草,10
裁縫職人,からだ下,Lv60,Lv60,神技のボトム,宵闇のジェル,1
裁縫職人,からだ下,Lv60,Lv60,神技のボトム,かぜきりのはね,10
裁縫職人,からだ下,Lv60,Lv60,神技のボトム,まだらクモ糸,20
裁縫職人,からだ下,Lv60,Lv60,神技のボトム,あまつゆのいと,5
裁縫職人,腕,Lv60,Lv60,神技のグローブ,マゴニア草,10
裁縫職人,腕,Lv60,Lv60,神技のグローブ,たそがれゴケ,2
裁縫職人,腕,Lv60,Lv60,神技のグローブ,まじゅうの皮,10
裁縫職人,腕,Lv60,Lv60,神技のグローブ,よるのとばり,20
裁縫職人,腕,Lv60,Lv60,神技のグローブ,あまつゆのいと,5
裁縫職人,足,Lv60,Lv60,神技のブーツ,マゴニア草,10
裁縫職人,足,Lv60,Lv60,神技のブーツ,うつろい草,1
裁縫職人,足,Lv60,Lv60,神技のブーツ,大地の羽毛,10
裁縫職人,足,Lv60,Lv60,神技のブーツ,ゆめみの花,20
裁縫職人,足,Lv60,Lv60,神技のブーツ,あまつゆのいと,5
裁縫職人,頭,Lv60,Lv60,ヴィーラのバンダナ,マゴニア草,10
裁縫職人,頭,Lv60,Lv60,ヴィーラのバンダナ,とこしえの虹,2
裁縫職人,頭,Lv60,Lv60,ヴィーラのバンダナ,にじいろの布きれ,10
裁縫職人,頭,Lv60,Lv60,ヴィーラのバンダナ,水の樹木,10
裁縫職人,頭,Lv60,Lv60,ヴィーラのバンダナ,あまつゆのいと,5
裁縫職人,からだ上,Lv60,Lv60,ヴィーラのころも上,マゴニア草,10
裁縫職人,からだ上,Lv60,Lv60,ヴィーラのころも上,人魚の涙,2
裁縫職人,からだ上,Lv60,Lv60,ヴィーラのころも上,天竜草,5
裁縫職人,からだ上,Lv60,Lv60,ヴィーラのころも上,まんねん雪,20
裁縫職人,からだ上,Lv60,Lv60,ヴィーラのころも上,あまつゆのいと,5
